container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_11015,alibaba,h010,10,chronos2,0.244422104179716,20,0.24417997703309324,y_pred_mean,foundation_npz
c_11019,alibaba,h010,10,chronos2,0.3617223065250379,20,0.36267071320182087,y_pred_mean,foundation_npz
c_11059,alibaba,h010,10,chronos2,0.946780566394089,20,0.9593209082229879,y_pred_mean,foundation_npz
c_1108,alibaba,h010,10,chronos2,0.9664260348373827,20,0.9434374598277413,y_pred_mean,foundation_npz
c_11113,alibaba,h010,10,chronos2,0.9169273785030225,20,0.9237794861686051,y_pred_mean,foundation_npz
c_11124,alibaba,h010,10,chronos2,0.5384141265368853,20,0.5491803278688525,y_pred_mean,foundation_npz
c_11125,alibaba,h010,10,chronos2,,20,,y_pred_mean,foundation_npz
c_11133,alibaba,h010,10,chronos2,0.048510288471364515,20,0.03765018467422876,y_pred_mean,foundation_npz
c_11138,alibaba,h010,10,chronos2,0.9635113856589147,20,0.9592003263973888,y_pred_mean,foundation_npz
c_1114,alibaba,h010,10,chronos2,0.7928550545738046,20,0.7733887733887734,y_pred_mean,foundation_npz
c_11178,alibaba,h010,10,chronos2,-0.11629159752949847,20,-0.014011799410029502,y_pred_mean,foundation_npz
c_11179,alibaba,h010,10,chronos2,-0.07079494521912344,20,0.043824701195219196,y_pred_mean,foundation_npz
c_11203,alibaba,h010,10,chronos2,0.8882730498568703,20,0.8804071246819338,y_pred_mean,foundation_npz
c_11210,alibaba,h010,10,chronos2,0.5063080658783783,20,0.47583947583947583,y_pred_mean,foundation_npz
c_11227,alibaba,h010,10,chronos2,0.9917441382915173,20,0.9920350457984867,y_pred_mean,foundation_npz
c_11240,alibaba,h010,10,chronos2,0.4158238798515982,20,0.452054794520548,y_pred_mean,foundation_npz
c_11243,alibaba,h010,10,chronos2,0.9624941522413152,20,0.959448499594485,y_pred_mean,foundation_npz
c_11245,alibaba,h010,10,chronos2,-0.29555070764295,20,-0.364522417153996,y_pred_mean,foundation_npz
c_11250,alibaba,h010,10,chronos2,0.23223100919439577,20,-0.08441330998248686,y_pred_mean,foundation_npz
c_11264,alibaba,h010,10,chronos2,0.5469427978173211,20,0.5511921458625526,y_pred_mean,foundation_npz
c_11271,alibaba,h010,10,chronos2,0.22400626962043368,20,0.17808219178082185,y_pred_mean,foundation_npz
c_11277,alibaba,h010,10,chronos2,0.7025129023081924,20,0.6671001300390117,y_pred_mean,foundation_npz
c_11286,alibaba,h010,10,chronos2,-3.2877162782485874,20,-2.9171374764595104,y_pred_mean,foundation_npz
c_11337,alibaba,h010,10,chronos2,-0.8238085045662102,20,-0.8264840182648403,y_pred_mean,foundation_npz
c_11349,alibaba,h010,10,chronos2,0.9239968310026636,20,0.908675799086758,y_pred_mean,foundation_npz
c_11359,alibaba,h010,10,chronos2,0.308380126953125,20,0.375,y_pred_mean,foundation_npz
c_1137,alibaba,h010,10,chronos2,0.39127604166666663,20,0.6078431372549019,y_pred_mean,foundation_npz
c_11380,alibaba,h010,10,chronos2,0.8913571963117631,20,0.8994789164418493,y_pred_mean,foundation_npz
c_11418,alibaba,h010,10,chronos2,0.18494784954896903,20,0.14948453608247414,y_pred_mean,foundation_npz
c_11430,alibaba,h010,10,chronos2,0.7858008028792912,20,0.7475083056478405,y_pred_mean,foundation_npz
c_11433,alibaba,h010,10,chronos2,0.92157460325783,20,0.8573825503355705,y_pred_mean,foundation_npz
c_1144,alibaba,h010,10,chronos2,0.9895062296543171,20,0.9899240427840645,y_pred_mean,foundation_npz
c_11450,alibaba,h010,10,chronos2,0.8684085416345709,20,0.8952395624711138,y_pred_mean,foundation_npz
c_11455,alibaba,h010,10,chronos2,0.8171567916870117,20,0.84375,y_pred_mean,foundation_npz
c_11459,alibaba,h010,10,chronos2,-0.6418983133689176,20,-0.44190665342601787,y_pred_mean,foundation_npz
